date;time;station;component_1;component_2;component_3;component_4;component_5;component_6;component_7;component_8;component_9
2026-04-28;22:00;EST-02;25,42;45,72;22,46;;72,82;0,717;4,63;0,7;276,1
2026-04-28;23:00;EST-02;28,9;38,68;17,57;24,05;88,94;0,416;4,99;2,89;280,2
2026-04-29;00:00;EST-02;25,18;37,6;19,55;14,08;71,85;0,588;;4,14;
2026-04-29;01:00;EST-02;23,9;34,47;17,91;13,31;65,57;0,436;7,43;3,29;331,4
2026-04-29;02:00;EST-02;18,24;27,95;24,06;31,92;65,25;0,373;5,43;0,1;343,1
2026-04-29;03:00;EST-02;19,69;36,26;18,98;25,65;55,38;;4,92;4,09;313,8
2026-04-29;04:00;EST-02;25,86;51,66;21,8;39,15;54,57;;4,36;3,25;45,9
2026-04-29;05:00;EST-02;26,82;;22,81;8,39;57,93;0,473;2,35;0,81;64,6
2026-04-29;06:00;EST-02;23,75;33,58;21,59;34,46;56,86;0,723;6,25;1,93;88,6
2026-04-29;07:00;EST-02;26,44;42,93;29,54;36,09;40,13;0,825;6,18;2,6;86,8
2026-04-29;08:00;EST-02;26,82;34,26;30,38;44,57;40,38;0,836;4,83;2,89;42,5
2026-04-29;09:00;EST-02;28,02;47,29;40,48;54,5;45,99;1,035;3,61;4,22;37,5
2026-04-29;10:00;EST-02;35,52;;46,8;60,6;57,42;1,115;6,68;2,02;163,1
2026-04-29;11:00;EST-02;36,54;51,93;36,25;33,63;46,79;0,96;3,56;6,89;87,2
2026-04-29;12:00;EST-02;25,71;44,46;42,65;57,01;53,07;1,188;1,31;0,95;8
2026-04-29;13:00;EST-02;32,26;47,37;35,69;49,24;62,14;1,175;7,25;1,46;228,2
2026-04-29;14:00;EST-02;30,58;52,46;36,09;65,95;;;4,18;3,33;27,7
2026-04-29;15:00;EST-02;35,29;52,09;;74,66;61,85;1,504;4,77;1,85;116,3
2026-04-29;16:00;EST-02;30,57;;36,58;49,11;65,55;1,259;;1,55;96,1
2026-04-29;17:00;EST-02;32,25;52,04;33,57;48;75,84;0,912;3,42;3,37;108,2
2026-04-29;18:00;EST-02;29,08;50,59;30,1;34,55;77,81;1,225;4,33;2,09;176
2026-04-29;19:00;EST-02;27,89;58,03;30,03;33,95;80,32;0,866;2,38;6,4;12,3
2026-04-29;20:00;EST-02;29,86;45;27,11;46,16;71,94;0,629;3,51;4,53;328,1
2026-04-29;21:00;EST-02;28,63;45,97;33,89;34,77;85,73;0,667;5,85;1,27;136,6
2026-04-29;22:00;EST-02;25,59;34,93;18,6;21,39;80,1;0,486;3,34;0;153,2
2026-04-29;23:00;EST-02;29,27;51,06;22,49;33,44;71,17;0,761;8,14;;83,5
2026-04-30;00:00;EST-02;21,82;27,4;17,79;23,15;85,87;0,411;2,28;1,15;40,5
2026-04-30;01:00;EST-02;28,13;42,09;10,96;6,32;77,5;0,517;4,13;5,3;42,9
2026-04-30;02:00;EST-02;23,86;38,06;17,09;21,65;53,08;;0,55;4,13;168,6
2026-04-30;03:00;EST-02;31,94;46,72;29,03;37,72;47,43;0,606;6,8;1,14;53,8
2026-04-30;04:00;EST-02;20,91;32,74;21,88;27,82;41,09;0,366;5,41;2,19;198,6
2026-04-30;05:00;EST-02;21,45;30,66;29,97;32,84;52,18;0,524;4,49;1,4;21,1
2026-04-30;06:00;EST-02;25,98;38,44;;40,98;57,72;0,642;0,18;4,24;281,4
2026-04-30;07:00;EST-02;35,01;64,85;24,89;40,61;39,12;0,697;5,35;;128,3
2026-04-30;08:00;EST-02;28,3;60,18;28,17;26,59;33,51;1,021;3,85;2,74;192,8
2026-04-30;09:00;EST-02;27,22;38,84;34,94;48,14;45,29;0,954;3,15;0,31;130,9
2026-04-30;10:00;EST-02;42,11;76,24;41,7;52,98;44,74;0,878;1,38;;23,2
2026-04-30;11:00;EST-02;34,19;48,89;35,5;55,69;;1,095;4,8;3,09;138,7
2026-04-30;12:00;EST-02;28,85;42,85;32,99;33,7;51,31;1,269;1,24;2,91;287,7
2026-04-30;13:00;EST-02;24,52;37,6;47,89;71,46;45,6;1,285;2,5;3,54;252,2
2026-04-30;14:00;EST-02;31,79;47,64;40,02;51,48;60,66;1,024;4,98;2,76;89,4
2026-04-30;15:00;EST-02;35,84;56,28;40,47;62,77;69,15;1,361;3,41;4,05;319,3
2026-04-30;16:00;EST-02;33,49;56,01;44,86;;;1,05;3,9;1,36;109,1
2026-04-30;17:00;EST-02;;;47;60,55;87,56;1,143;3,9;0,25;180,1
2026-04-30;18:00;EST-02;37,57;69,46;36,37;41,73;73,58;0,872;6,56;4,95;97,2
2026-04-30;19:00;EST-02;27,82;53,81;27,7;39,19;84,1;0,774;2,73;1,43;135
2026-04-30;20:00;EST-02;28,01;53,31;39,57;56,32;80,39;0,71;4;1,67;93,4
2026-04-30;21:00;EST-02;28,62;43,36;26,46;35,57;79,41;0,63;5,52;0;
2026-04-30;22:00;EST-02;26,54;46,13;28,63;34,41;73,83;0,445;3,51;3,55;240,4
2026-04-30;23:00;EST-02;27,6;29,96;21;38,74;75,12;0,393;2,69;0;164,5
2026-04-01;00:00;EST-03;34,76;52,13;24,02;14,97;54,21;0,632;5,23;0,55;41,3
2026-04-01;01:00;EST-03;30,02;40,85;;20,17;;0,502;5,75;0,17;317
2026-04-01;02:00;EST-03;28,93;45,76;23,94;28,23;35,89;0,574;4,66;0,27;
2026-04-01;03:00;EST-03;28,35;42,84;21,5;34,39;44,02;0,249;6,26;2,23;227,9
2026-04-01;04:00;EST-03;33,31;49,28;24;36,04;34,75;0,487;2,49;3,78;341,3
2026-04-01;05:00;EST-03;32,83;42,89;27,41;28,96;39,64;0,17;0,92;4,28;235,1
2026-04-01;06:00;EST-03;30,58;43,48;;36,01;34,62;0,832;3,63;2,59;156,6
2026-04-01;07:00;EST-03;31,52;51,5;30,55;38,88;36,64;0,924;4,29;4,22;74,1
2026-04-01;08:00;EST-03;38,34;57,68;33,97;45,93;;0,919;4,25;3,82;63
2026-04-01;09:00;EST-03;38,58;67,82;;58,44;;0,769;4,4;2,95;354,1
2026-04-01;10:00;EST-03;37,9;53,14;37,86;53,32;32,3;1,012;4,13;1,27;164,3
2026-04-01;11:00;EST-03;33,77;67,76;41,52;48,76;33,95;1,255;3,18;0,45;21,3
2026-04-01;12:00;EST-03;35,8;61,2;48,34;69,87;58,38;0,888;2,36;2,12;263,6
2026-04-01;13:00;EST-03;45,06;79,82;40,69;51,54;;1,069;6,99;2,13;8,6
2026-04-01;14:00;EST-03;;55,77;45,26;54,59;52,23;1,112;2,72;2,84;9,8
2026-04-01;15:00;EST-03;36,98;61,4;40,32;61,9;57,94;1,114;2,41;2,14;311,2
2026-04-01;16:00;EST-03;37,21;52,67;48,25;63,78;65,7;1,056;6,56;;
2026-04-01;17:00;EST-03;32,63;50,45;49,07;70,04;81,77;1,042;4,51;5,36;76,3
2026-04-01;18:00;EST-03;29,45;42,35;44,07;48,81;74,9;1,079;8,03;4,07;289,4
2026-04-01;19:00;EST-03;40,47;67,99;;40,25;;0,898;4,35;0;193,2
2026-04-01;20:00;EST-03;34,11;57,87;43,13;61,87;68,54;0,527;5,37;1,2;64,1
2026-04-01;21:00;EST-03;38,55;52,42;35,18;59,59;79,43;0,382;2,29;0,58;108,5
2026-04-01;22:00;EST-03;33,65;37,66;28,5;46,3;72,21;0,622;3,27;0,91;45,6
2026-04-01;23:00;EST-03;31,38;53,9;31,41;44,66;74,71;0,461;1,11;3,22;48,4
2026-04-02;00:00;EST-03;32,52;44,45;35,29;55,1;62,27;0,313;6,15;0,85;265,5
2026-04-02;01:00;EST-03;27,68;54,62;24,42;46,83;54,77;0,416;5,61;3,49;163,4
2026-04-02;02:00;EST-03;28,05;45,39;31,24;38,1;57,44;0,367;4,41;2,63;314,1
2026-04-02;03:00;EST-03;29,09;47,42;24,83;47,34;54,88;0,457;2,47;1,26;223
2026-04-02;04:00;EST-03;26,5;43,08;28,14;36,91;37,99;0,336;2,91;1,44;83,6
2026-04-02;05:00;EST-03;31,14;46,67;28,46;45,19;37,79;0,652;1,46;4,26;270,2
2026-04-02;06:00;EST-03;31,81;46,73;23,86;20,07;32,1;0,688;2,08;0,18;300,8
2026-04-02;07:00;EST-03;31,43;48,21;31,77;52,74;42,18;0,997;0,75;1,22;282,8
2026-04-02;08:00;EST-03;32,18;56,66;36,04;63,08;40,26;0,959;;2,35;324,5
2026-04-02;09:00;EST-03;29,01;55,25;41,32;55,08;42,51;0,809;0,32;4,01;117,2
2026-04-02;10:00;EST-03;35,22;57,58;41,93;65,49;40,16;1,082;;2,94;357,4
2026-04-02;11:00;EST-03;43,08;60,51;40,34;45,92;35,48;1,085;2,94;4,22;152
2026-04-02;12:00;EST-03;35,61;56,18;49,76;76,93;37,17;1,044;4,95;3,03;298,5
2026-04-02;13:00;EST-03;40,86;60,03;;75,89;42,03;1,107;2,91;2,74;188,1
2026-04-02;14:00;EST-03;33,42;45,1;47,75;;54,63;1,241;2,76;2,78;45
2026-04-02;15:00;EST-03;36,82;74,14;50,53;68,44;56,04;0,757;6,14;3,68;
2026-04-02;16:00;EST-03;31,74;43,85;45,88;63,52;;1,159;;3,05;175,2
2026-04-02;17:00;EST-03;28,47;38,15;40,25;64,99;79,43;1,058;2,78;0;198,9
2026-04-02;18:00;EST-03;33,8;71,83;36,3;67,67;75,81;0,846;4,46;3,66;59,2
2026-04-02;19:00;EST-03;38,39;;40,57;56,67;66,27;0,892;4,35;0;50,8
2026-04-02;20:00;EST-03;33,61;46;33,33;44,17;85,58;0,833;6,07;2,32;35,2
2026-04-02;21:00;EST-03;35,65;53,1;30,73;34,6;73,76;0,856;5,87;4,88;173,9
2026-04-02;22:00;EST-03;23,82;30,94;20,96;34,4;67,16;0,527;3,57;3,07;208,4
2026-04-02;23:00;EST-03;26,14;41,83;33,92;47,29;63,39;0,195;5,91;1,4;358,4
2026-04-03;00:00;EST-03;23,67;29,24;21,53;28,24;56,75;0,481;3,51;5,83;117,2
2026-04-03;01:00;EST-03;30,78;50,3;20,19;29,03;63,79;0,428;6,77;0;78,9
2026-04-03;02:00;EST-03;35,9;62,91;27,7;48,65;42,5;0,519;6,13;1,51;34,3
2026-04-03;03:00;EST-03;30,92;36,32;27,25;32,39;55,81;0,496;2,8;4,75;
2026-04-03;04:00;EST-03;27,22;42,65;28,92;37,58;41,99;0,459;1,87;0;189
2026-04-03;05:00;EST-03;23,22;31,19;19,07;13,51;42,42;0,484;3,48;0,53;151,7
2026-04-03;06:00;EST-03;33,51;53,3;34,11;55,48;35,17;0,322;2,49;2,35;
2026-04-03;07:00;EST-03;;46,41;44,56;58,48;34,66;0,5;6,49;3,81;207,6
2026-04-03;08:00;EST-03;;;33,49;60,56;37,8;0,467;;;69,4
2026-04-03;09:00;EST-03;36,67;48,23;38,93;56,19;36,86;0,99;6,99;3,12;135,8
2026-04-03;10:00;EST-03;40,59;;44,58;64,06;39,27;1,038;4,04;5,75;156,3
2026-04-03;11:00;EST-03;41,45;65,56;34,67;47,03;36,58;1,169;4,18;0,97;253,1
2026-04-03;12:00;EST-03;41,82;76,44;44,85;62,5;48,22;1,06;4,26;2,24;89,6
2026-04-03;13:00;EST-03;38,37;58,75;43,45;63,74;56,46;1,059;3,33;1,35;200,2
2026-04-03;14:00;EST-03;35,62;55,82;;69,66;47,66;1,394;5,89;1,15;249,4
2026-04-03;15:00;EST-03;39,17;61,74;46,45;64,82;62,45;1,214;3,33;0;327,6
2026-04-03;16:00;EST-03;35,97;62,22;46,07;61,71;70,14;1,177;4,33;;83,3
2026-04-03;17:00;EST-03;33,98;52,42;35,88;56,05;64,65;1,012;2,97;2,59;
2026-04-03;18:00;EST-03;27,03;45,99;29,43;48,04;80,67;0,975;6,6;2,46;88,2
2026-04-03;19:00;EST-03;33,21;38,95;37,19;65,73;76,53;0,826;4,66;3,96;182,9
2026-04-03;20:00;EST-03;44,51;68,1;40,01;62,11;69,8;0,736;6,04;2,72;327,6
2026-04-03;21:00;EST-03;26,42;46,21;33,85;46,88;75,48;0,635;2,82;2,14;281
2026-04-03;22:00;EST-03;40,72;70,63;25,16;51,51;68,72;0,604;5,79;0;324
2026-04-03;23:00;EST-03;28,88;47,44;29,78;41,07;67,4;0,677;4,6;2,56;139,9
2026-04-04;00:00;EST-03;37,88;61,64;23,77;18;55,4;0,384;3,78;1,67;337,2
2026-04-04;01:00;EST-03;27,86;39,09;28,4;50,72;52,53;0,45;0,19;0,29;359,9
2026-04-04;02:00;EST-03;30,2;44,78;30,67;;49,1;0,405;4,07;1,32;358,5
2026-04-04;03:00;EST-03;29,07;47,2;23,33;36,18;56,23;0,663;2,48;4,15;209,6
2026-04-04;04:00;EST-03;34,43;54,54;25,4;43,05;49,73;0,688;4,4;2,34;123,3
2026-04-04;05:00;EST-03;24,73;;22,42;37,91;32;0,442;3,08;4,31;325,9
2026-04-04;06:00;EST-03;33,81;;34,52;55,12;;;3,54;2,47;56,5
2026-04-04;07:00;EST-03;30,01;54,87;32,48;38,11;31,93;0,986;5,33;4,07;81,6
2026-04-04;08:00;EST-03;31,24;45,9;35,92;48,9;31,06;0,745;2,41;2,23;339,7
2026-04-04;09:00;EST-03;28,98;48,45;44,49;60,82;31,51;1,042;2,03;2,47;21,2
2026-04-04;10:00;EST-03;28,52;44,72;33,68;47,06;43,37;1,278;4,19;4,03;98,9
2026-04-04;11:00;EST-03;35,3;44,92;50,2;61,89;48,15;1,163;2,05;2,97;
2026-04-04;12:00;EST-03;43,61;66,69;40,1;56,94;43,01;1,326;5,48;0;286,7
2026-04-04;13:00;EST-03;37,15;59,66;45,9;73,86;54,69;1,074;3,88;1,83;133,3
2026-04-04;14:00;EST-03;37,56;71,17;36,44;50,82;53,66;1,243;2,07;0,36;209,9
2026-04-04;15:00;EST-03;43,19;63,2;;75,86;54,77;1,238;6,13;;310,6
2026-04-04;16:00;EST-03;34,61;57,19;;68,54;61,04;1,209;5,24;3,52;342,3
2026-04-04;17:00;EST-03;34,7;56,81;48,38;65,83;68,01;0,929;7,73;2,73;74,1
2026-04-04;18:00;EST-03;36,12;58,3;32,5;28,29;78,83;1,012;4,41;0,63;258,9
2026-04-04;19:00;EST-03;39,28;73,3;34,48;;74,46;0,885;7,7;1,82;208,6
2026-04-04;20:00;EST-03;35,53;56,74;41,86;60,93;73,42;1,007;6,5;4,3;178,1
2026-04-04;21:00;EST-03;35,13;53,53;34,61;50,15;73,11;0,788;4,52;3,52;190,4
2026-04-04;22:00;EST-03;37,99;65,46;32,71;49,75;78,26;0,753;3,77;3,99;138,4
2026-04-04;23:00;EST-03;38,84;68,73;24,8;53,37;55,53;0,613;2,61;5,32;8,4
2026-04-05;00:00;EST-03;27,36;42,18;22,77;29,43;62,03;;4,54;3,09;119,6
2026-04-05;01:00;EST-03;23,5;39,47;28;45,04;;0,65;5,99;6,52;173,2
2026-04-05;02:00;EST-03;22,97;23,57;24,96;38,98;53,54;0,506;3,46;1,46;204,8
2026-04-05;03:00;EST-03;29,34;52;;29,76;52,24;0,384;6,23;;18,3
2026-04-05;04:00;EST-03;31,75;53,23;22,01;41,57;55,55;0,359;6,97;0;252,6
2026-04-05;05:00;EST-03;27,74;50,24;23,12;31,82;35;0,485;7,66;2,34;221,8
2026-04-05;06:00;EST-03;30,46;57,68;21,87;28,33;33,46;0,831;4,37;0;301,7
2026-04-05;07:00;EST-03;28,91;51,87;36,44;48,61;31,39;0,804;1,74;3,19;259,4
2026-04-05;08:00;EST-03;32,9;55,03;35,51;53,69;26;0,892;6,05;2,98;329,7
2026-04-05;09:00;EST-03;;60,7;37,91;43,9;39,6;0,658;4,57;1,92;31,2
2026-04-05;10:00;EST-03;;;42,56;60,04;32,98;1,201;4,41;3,45;114,4
2026-04-05;11:00;EST-03;42,43;;40,56;45,34;41,1;1,247;4,71;0;331,5
2026-04-05;12:00;EST-03;41,19;64,1;48,6;73,07;39,89;1,337;1,47;2,41;3,5
2026-04-05;13:00;EST-03;34,56;57,12;51,21;81,68;53,17;0,932;1,33;2,75;1,5
2026-04-05;14:00;EST-03;36,01;69,04;45,53;68,08;59,93;1,208;9,18;;303,1
2026-04-05;15:00;EST-03;34,09;63,92;48,67;63,78;53,99;1,394;4,72;4,62;227,2
2026-04-05;16:00;EST-03;39,51;65,02;40,54;55,6;56,89;1,221;5,52;3,99;
2026-04-05;17:00;EST-03;36,32;67,42;46,53;76,25;76,85;1,064;4,78;3,66;36
2026-04-05;18:00;EST-03;31,49;42,59;39,46;52,58;62,71;1,022;3,81;4,27;34,1
2026-04-05;19:00;EST-03;36,86;;40,82;57,22;71,88;0,774;3,07;2,23;355,6
2026-04-05;20:00;EST-03;36,04;68,62;38,37;57,11;72,16;0,644;2,86;1,45;221,7
2026-04-05;21:00;EST-03;28,93;55,9;34,25;44,94;75,71;0,403;4,56;4,42;228,9
2026-04-05;22:00;EST-03;24,91;37,38;36,4;53,02;62,81;0,955;1,49;2,14;
2026-04-05;23:00;EST-03;27,03;40,53;31,11;53,88;65,83;0,366;4,96;3,26;139,1
2026-04-06;00:00;EST-03;31,64;49,95;;36,11;70,42;0,788;4,36;2,49;206,3
2026-04-06;01:00;EST-03;27,5;;27,55;35,2;64,59;0,416;2,06;3,03;54,1
2026-04-06;02:00;EST-03;33,84;59,14;24,45;30,46;54,01;0,454;4,97;2,95;230
2026-04-06;03:00;EST-03;34,12;50,55;37,74;58,94;42,06;0,441;5,55;1,98;176,8
2026-04-06;04:00;EST-03;26,38;45,46;17,57;13;47,22;0,42;2,61;1,76;120,2
2026-04-06;05:00;EST-03;33,11;;25,25;38,12;38,32;0,411;0,02;3,05;47,6
2026-04-06;06:00;EST-03;29,93;41,66;30,06;45,93;;;5,41;2,34;112,5
2026-04-06;07:00;EST-03;33,16;53,33;38,89;47,27;34,82;0,875;;1,95;215,8
2026-04-06;08:00;EST-03;24,92;52,33;36,54;46,49;36,1;0,658;3,34;1,09;77,4
2026-04-06;09:00;EST-03;26,62;33;42,69;51,88;37,89;1,047;4,03;2,05;278,5
2026-04-06;10:00;EST-03;34,33;62,16;49,38;80,73;23,77;0,934;4,01;3,19;221,2
2026-04-06;11:00;EST-03;29,85;55,61;;43,09;;1,141;2,35;2,86;205,8
2026-04-06;12:00;EST-03;30,49;57,33;45,65;61,24;;1,366;;4,22;236,6
2026-04-06;13:00;EST-03;38,07;;41,91;57,91;45,32;1,246;1,36;;7,2
2026-04-06;14:00;EST-03;37,19;62,2;43,18;55,08;57,26;1,288;2,99;1,61;283,3
2026-04-06;15:00;EST-03;35,66;66,2;46,24;64,86;53,58;1,297;2,78;1,52;33,6
2026-04-06;16:00;EST-03;39,01;47,4;42,87;61,02;61,96;1,17;0,38;0;170,2
2026-04-06;17:00;EST-03;37,96;41,38;37,85;37,61;66,69;1,377;3,57;2,34;24,2
2026-04-06;18:00;EST-03;36,09;56,45;44,63;66,26;73,05;0,979;;3,88;220,4
2026-04-06;19:00;EST-03;33,23;60,56;;56,76;76,15;0,758;5,02;1,52;226
2026-04-06;20:00;EST-03;32,05;50,49;39,71;;67,25;;4,54;3,01;328,7
2026-04-06;21:00;EST-03;;67,81;29,28;35,22;71,95;0,647;6,51;3,98;316,8
2026-04-06;22:00;EST-03;34,71;60,48;;45,63;74,89;0,673;2,44;1,48;152,3
2026-04-06;23:00;EST-03;;36,51;31,31;46,6;60,11;0,481;3,63;2,77;
2026-04-07;00:00;EST-03;25,12;43,31;18,67;24,28;62,04;;4,51;4,9;352,7
2026-04-07;01:00;EST-03;33,64;38,76;32,31;28,89;73,79;0,355;6,58;;99,7
2026-04-07;02:00;EST-03;28,56;40,67;28,94;37,12;49,09;0,481;2,21;2,01;232
2026-04-07;03:00;EST-03;27,57;41,16;33,02;44,59;46,67;0,387;4,91;0,95;99,7
2026-04-07;04:00;EST-03;31,56;39,76;35,31;61,12;39,2;;4,46;0,36;82,6
2026-04-07;05:00;EST-03;29,3;56,61;23,81;32,43;47,46;0,469;4,54;4,14;16,2
2026-04-07;06:00;EST-03;26,95;34,37;32,92;49,19;43,05;0,559;1,14;0;
2026-04-07;07:00;EST-03;35,07;56,94;33,81;35,88;29,91;;5,32;1,35;293,3
2026-04-07;08:00;EST-03;31,94;49,21;45,25;61,84;26,86;0,791;4,53;0,58;234,8
2026-04-07;09:00;EST-03;39,87;64,63;33,6;42,81;24,73;0,883;4,62;1,16;39,3
2026-04-07;10:00;EST-03;39,17;51,91;31,14;35,72;46,12;1,134;7,25;2,52;232,6
2026-04-07;11:00;EST-03;31,84;53,04;41,09;55,65;49,57;1,064;6,66;0,12;
2026-04-07;12:00;EST-03;35,97;61,8;47,99;63,21;48,91;1,277;2,57;1,45;45,9
2026-04-07;13:00;EST-03;37,4;68,2;48,17;66,88;52,46;0,879;2,77;2,93;314
2026-04-07;14:00;EST-03;38,8;70,83;49,34;65,17;53,16;1,261;3,1;4,8;166,2
2026-04-07;15:00;EST-03;39,13;67,02;43,09;56,02;58,72;1,308;3;0,9;124
2026-04-07;16:00;EST-03;39,06;68,55;47,46;83,88;70,69;1,038;4,94;1,66;191,2
2026-04-07;17:00;EST-03;31,18;48,17;44,8;62,19;61,55;0,854;8,22;2,99;
2026-04-07;18:00;EST-03;37,85;73,69;;38,05;87,23;0,723;3,59;0,8;242,6
2026-04-07;19:00;EST-03;36,17;45,45;37,14;61,17;68,26;0,695;3,72;1,99;196,1
2026-04-07;20:00;EST-03;29,25;49,91;37,98;44,64;68,44;0,82;2,07;2,77;131,2
2026-04-07;21:00;EST-03;32,73;45,08;34,37;;72,42;0,768;5,38;2,55;192,7
2026-04-07;22:00;EST-03;33,28;65,63;36;57,07;72,11;0,449;6,25;2,72;255,1
2026-04-07;23:00;EST-03;30,2;;33,22;51,97;69,23;0,511;2,64;0;207,8
2026-04-08;00:00;EST-03;27,57;38,75;;45,39;63,23;0,665;2,43;2,3;280,7
2026-04-08;01:00;EST-03;29,43;53,64;25,87;37,29;49,25;;6,19;0;20,9
2026-04-08;02:00;EST-03;32;46,71;20,84;44,34;62,47;;4,27;1,53;2,4
2026-04-08;03:00;EST-03;27,44;43,43;34,39;47,38;42,54;0,209;4,25;1,36;187,6
2026-04-08;04:00;EST-03;24,06;42,63;21,04;29,82;41,97;0,711;4,34;5,42;35,4
2026-04-08;05:00;EST-03;36,87;57,74;29,66;51,27;45,29;0,597;3,34;2,26;213,5
2026-04-08;06:00;EST-03;37,38;56,26;26,28;29,56;41,66;0,461;5,64;3,32;60,4
2026-04-08;07:00;EST-03;39,22;53,98;40,71;59,54;22,24;0,935;5,94;1,86;307,6
2026-04-08;08:00;EST-03;27,72;58,85;30,38;32,43;;0,554;2,04;3,99;
2026-04-08;09:00;EST-03;33,49;53,69;35,38;49,03;30,11;0,816;2,78;1,41;312,9
2026-04-08;10:00;EST-03;39,08;56,93;34,03;46,38;49,61;0,846;3,68;2,63;275,3
2026-04-08;11:00;EST-03;35;62,92;44,34;68,85;43,39;1,217;7,17;4,5;358,7
2026-04-08;12:00;EST-03;42,33;63,72;47,9;72,74;55,52;1,001;5,12;1,48;299,5
2026-04-08;13:00;EST-03;37;;37,61;59;50,06;1,209;7,9;1,93;231,3
2026-04-08;14:00;EST-03;38,4;62,63;56,11;79,06;50,6;1,481;3,38;0,09;294,4
2026-04-08;15:00;EST-03;32,88;41,8;42,84;59,42;66,26;1,281;5,17;1,16;291,4
2026-04-08;16:00;EST-03;43,03;;45,77;53,96;70,33;1,414;4,65;1,61;188
2026-04-08;17:00;EST-03;35,15;54,07;45,31;65,67;74,17;1,138;2,27;1,75;158,9
2026-04-08;18:00;EST-03;35,25;67,17;49,77;76,38;72,03;0,796;4,44;1,31;261,6
2026-04-08;19:00;EST-03;28,61;48,08;33,22;46,43;77,31;1,057;3,88;3,64;351,6
2026-04-08;20:00;EST-03;34,98;61,98;36,66;47,09;72,33;0,952;1,82;1,08;155,6
2026-04-08;21:00;EST-03;31,21;41,21;39,17;46,04;72,12;0,604;3,4;1,17;334,4
2026-04-08;22:00;EST-03;32,44;57,81;26,95;54,8;59,89;0,362;7,51;3,21;52,9
2026-04-08;23:00;EST-03;32,9;;;33,47;73,05;0,616;6,86;5,15;108,7
2026-04-09;00:00;EST-03;25,63;51,64;;32,45;62,46;0,389;5,53;2,87;109,6
2026-04-09;01:00;EST-03;26,87;41,95;21,49;28,5;58,46;0,69;;0;
2026-04-09;02:00;EST-03;31,8;50,09;22,81;;65,63;0,408;0,52;2,99;211,6
2026-04-09;03:00;EST-03;30,76;43,81;20,39;21,2;57,95;0,403;0,64;3,08;141
2026-04-09;04:00;EST-03;28,74;39,86;21,02;38,12;45,49;0,525;4,49;2,99;121,9
2026-04-09;05:00;EST-03;30,35;55,55;35;39,23;38,61;0,643;7,76;5,17;288,8
2026-04-09;06:00;EST-03;37,1;59,71;35,22;55,62;29,1;0,682;6,01;2,47;232,5
2026-04-09;07:00;EST-03;26,68;46,79;33,46;39,46;32,73;0,72;2,88;2,5;202,8
2026-04-09;08:00;EST-03;39,4;63,13;29,5;21,63;40,17;0,884;4,42;3,8;298,3
2026-04-09;09:00;EST-03;35,81;55,78;35,5;53,07;43,06;;6,95;3,06;206,5
2026-04-09;10:00;EST-03;45,62;82,91;48,39;61,37;49,83;;3,55;0;8,8
2026-04-09;11:00;EST-03;32,5;54,44;36,26;65,15;43,17;1,425;1,95;4,82;356,5
2026-04-09;12:00;EST-03;38,3;57,48;41,42;53,86;38,51;0,957;3,12;2,67;204,8
2026-04-09;13:00;EST-03;39,05;;37,27;48,71;53,09;1,238;2,28;3,9;283
2026-04-09;14:00;EST-03;34,89;58,75;45,03;58,86;50,66;1,04;3,21;;340,2
2026-04-09;15:00;EST-03;41,7;69,81;41,6;45,04;53,62;1,086;2,5;3,97;12,7
2026-04-09;16:00;EST-03;46,31;69,52;51,65;85,04;62,61;1,217;6,48;2,41;53
2026-04-09;17:00;EST-03;34,32;40,75;42,42;53,71;61,69;1,146;1,1;3,71;144,3
2026-04-09;18:00;EST-03;34,4;54,66;34,05;53,67;72,44;1,039;5;1,54;80,8
2026-04-09;19:00;EST-03;38,86;66,32;34,91;52,15;80,87;1,074;2,87;0,27;79,7
2026-04-09;20:00;EST-03;32,75;61,18;31,36;39,13;70,3;0,72;;0,58;33,9
2026-04-09;21:00;EST-03;32,39;66,69;26,54;;;0,635;3,21;1,12;112,9
2026-04-09;22:00;EST-03;32;51,32;21,99;49,13;69,76;0,61;2,75;2,1;278,5
2026-04-09;23:00;EST-03;31,16;49,77;31,95;46,55;72,37;0,516;4,46;2,14;112,8
2026-04-10;00:00;EST-03;31,83;49,97;25,4;34,69;64,18;0,445;2,88;;243,1
2026-04-10;01:00;EST-03;37,27;56,01;28,67;24,87;64,15;0,195;2,03;3;346,7
2026-04-10;02:00;EST-03;26,97;40,24;28,65;32,64;53,68;0,343;5,64;3,77;256,1
2026-04-10;03:00;EST-03;34,32;51,24;26,52;29,62;51,05;0,796;4,25;1,81;6,8
2026-04-10;04:00;EST-03;24,66;48,15;27,9;30,67;37,9;0,456;5,86;0,77;223,4
2026-04-10;05:00;EST-03;30,81;43,71;25,59;49,82;31,53;0,407;5,91;2,82;293,4
2026-04-10;06:00;EST-03;35,86;;31,66;39,42;33,93;0,643;1,38;4,49;261
2026-04-10;07:00;EST-03;32,02;53,37;38,34;69,32;;0,436;3,37;3,25;291,5
2026-04-10;08:00;EST-03;41,13;75,59;30,92;41,99;29,5;0,771;3,55;3,93;311,9
2026-04-10;09:00;EST-03;24,57;29,68;32,45;40,18;35,8;0,742;1,58;1,11;
2026-04-10;10:00;EST-03;33,78;50,47;43,45;52,91;34,53;0,918;5,62;2,27;303,4
2026-04-10;11:00;EST-03;32,22;51,25;39,19;45,06;;;2,29;;206,4
